영구번호,화장실명,위도,경도,좌표정확도,좌표출처,카카오장소ID,카카오장소명,이름유사도,사유
WC034545,호수공원 수상무대섬 화장실,36.4972914484315,127.272334227192,A,kakao_place_bldg,22836585,세종호수공원 수상무대섬,0.9,"캠퍼스·단지 건물 좌표(구분어 수상무대섬, 묶음 좌표에서 264m)"
WC025884,광천문예회관(2층),36.5044367481725,126.625611884625,A,kakao_place_bldg,20327513,광천문예회관,1.0,"캠퍼스·단지 건물 좌표(구분어 문예회관, 묶음 좌표에서 63m)"
WC025883,광천문예회관(1층),36.5044367481725,126.625611884625,A,kakao_place_bldg,20327513,광천문예회관,1.0,"캠퍼스·단지 건물 좌표(구분어 문예회관, 묶음 좌표에서 63m)"
WC034421,은하수공원 화장장,36.53398149456225,127.24597435674664,A,kakao_place_bldg,26198059,은하수공원 화장장,1.0,"캠퍼스·단지 건물 좌표(구분어 화장장, 묶음 좌표에서 118m)"
WC034418,은하수공원 봉안당,36.53554600448894,127.24548238454827,A,kakao_place_bldg,692979791,은하수공원 봉안당,1.0,"캠퍼스·단지 건물 좌표(구분어 봉안당, 묶음 좌표에서 283m)"
WC006795,자연휴양림 강당 화장실,36.536619652532885,128.04274301411522,A,kakao_place_bldg,27472935,성주봉자연휴양림 강당,0.82,"캠퍼스·단지 건물 좌표(구분어 자연휴양림강당, 묶음 좌표에서 380m)"
WC006792,자연휴양림 관리사무소,36.537908929726164,128.04317907910195,A,kakao_place_bldg,7946043,성주봉자연휴양림 관리사무소,0.87,"캠퍼스·단지 건물 좌표(구분어 자연휴양림관리사무소, 묶음 좌표에서 526m)"
WC025858,홍성군청 본관 3층,36.601447800740985,126.6608766995707,A,kakao_place_bldg,973277980,홍성군청 본관,1.0,"캠퍼스·단지 건물 좌표(구분어 본관, 묶음 좌표에서 55m)"
WC025856,홍성군청 본관 2층,36.601447800740985,126.6608766995707,A,kakao_place_bldg,973277980,홍성군청 본관,1.0,"캠퍼스·단지 건물 좌표(구분어 본관, 묶음 좌표에서 55m)"
WC025855,홍성군청 본관 1층,36.601447800740985,126.6608766995707,A,kakao_place_bldg,973277980,홍성군청 본관,1.0,"캠퍼스·단지 건물 좌표(구분어 본관, 묶음 좌표에서 55m)"
WC024727,추모공원 화장시설 지하1층,36.665515404157,127.116371280065,A,kakao_place_bldg,25621539,천안추모공원 화장시설,0.89,"캠퍼스·단지 건물 좌표(구분어 화장시설, 묶음 좌표에서 156m)"
WC025109,호서대학교 벤처산학협력관,36.7370781950193,127.07803646471,A,kakao_place_bldg,17558564,호서대학교 아산캠퍼스 벤처산학협력관,0.83,"캠퍼스·단지 건물 좌표(구분어 벤처산학협력관, 묶음 좌표에서 356m)"
WC025108,호서대학교 벤처창업기업관,36.7355719727543,127.077340798801,A,kakao_place_bldg,26903641,호서대학교 벤처창업기업관,1.0,"캠퍼스·단지 건물 좌표(구분어 벤처창업기업관, 묶음 좌표에서 510m)"
WC025107,호서대학교 학생벤처창업관,36.735222453772,127.077161315748,A,kakao_place_bldg,17568804,호서대학교 아산캠퍼스 학생벤처창업관,0.83,"캠퍼스·단지 건물 좌표(구분어 학생벤처창업관, 묶음 좌표에서 548m)"
WC025106,호서대학교 교육문화관,36.7376080456372,127.078050436376,A,kakao_place_bldg,17561401,호서대학교 아산캠퍼스 교육문화관,0.8,"캠퍼스·단지 건물 좌표(구분어 교육문화관, 묶음 좌표에서 301m)"
WC025105,호서대학교 골프전공실습장,36.7352940634395,127.072181500628,A,kakao_place_bldg,17566135,호서대학교 아산캠퍼스 골프전공실습장,0.83,"캠퍼스·단지 건물 좌표(구분어 골프전공실습장, 묶음 좌표에서 683m)"
WC025103,호서대학교 자연과학관,36.7364618847124,127.072236334557,A,kakao_place_bldg,15643891,자연과학관 매점,0.59,"캠퍼스·단지 건물 좌표(구분어 자연과학관, 묶음 좌표에서 583m)"
WC025101,호서대학교 대학교회,36.7381793656139,127.075238527462,A,kakao_place_bldg,17566136,호서대학교아산캠퍼스 대학교회,0.78,"캠퍼스·단지 건물 좌표(구분어 대학교회, 묶음 좌표에서 264m)"
WC025100,호서대학교 학군단,36.7380369364203,127.072416949333,A,kakao_place_bldg,17568802,호서대학교 학군단,1.0,"캠퍼스·단지 건물 좌표(구분어 학군단, 묶음 좌표에서 463m)"
WC025098,호서대학교 학생회관,36.7395929649918,127.074218794235,A,kakao_place_bldg,12812029,호서대학교 학생회관,1.0,"캠퍼스·단지 건물 좌표(구분어 학생회관, 묶음 좌표에서 246m)"
WC025097,호서대학교 교직원회관,36.7356108572612,127.072840112294,A,kakao_place_bldg,21308509,호서대학교 교직원회관,1.0,"캠퍼스·단지 건물 좌표(구분어 교직원회관, 묶음 좌표에서 620m)"
WC025096,호서대학교 조형과학관,36.7350368133261,127.074344278963,A,kakao_place_bldg,17559825,호서대학교 조형과학관,1.0,"캠퍼스·단지 건물 좌표(구분어 조형과학관, 묶음 좌표에서 612m)"
WC025095,호서대학교 보건과학관,36.7355580822571,127.073668553639,A,kakao_place_bldg,843642788,호서대학교 아산캠퍼스 보건과학관,0.8,"캠퍼스·단지 건물 좌표(구분어 보건과학관, 묶음 좌표에서 585m)"
WC025092,호서대학교 체육관,36.7376223932629,127.07246134445,A,kakao_place_bldg,17567546,호서대학교 체육관,1.0,"캠퍼스·단지 건물 좌표(구분어 체육관, 묶음 좌표에서 484m)"
WC025091,호서대학교 예술관,36.7349425762476,127.075172672679,A,kakao_place_bldg,17556125,호서대학교 아산캠퍼스 예술관,0.76,"캠퍼스·단지 건물 좌표(구분어 예술관, 묶음 좌표에서 599m)"
WC025086,호서대학교 강석규 교육관,36.7358439576032,127.074761543558,A,kakao_place_bldg,17560909,호서대학교 아산캠퍼스 강석규교육관,0.81,"캠퍼스·단지 건물 좌표(구분어 강석규교육관, 묶음 좌표에서 515m)"
WC025141,경찰인재개발원 실내사격장,36.7407510784104,126.989734971916,A,kakao_place_bldg,1023403097,경찰인재개발원 실내사격장,1.0,"캠퍼스·단지 건물 좌표(구분어 실내사격장, 묶음 좌표에서 518m)"
WC024755,학생회관,36.7630020797753,127.282391872449,A,kakao_place_bldg,17564626,한국기술교육대학교 학생회관,0.47,"캠퍼스·단지 건물 좌표(구분어 학생회관, 묶음 좌표에서 257m)"
WC024753,체육관,36.7612194370365,127.284759635033,A,kakao_place_bldg,26556835,한국기술교육대학교 체육관,0.4,"캠퍼스·단지 건물 좌표(구분어 체육관, 묶음 좌표에서 536m)"
WC024752,창업보육관,36.7608393611716,127.279355608429,A,kakao_place_bldg,27309381,한국기술교육대학교 창업보육관,0.53,"캠퍼스·단지 건물 좌표(구분어 창업보육관, 묶음 좌표에서 502m)"
WC024751,인문경영관,36.7649823877978,127.281776409552,A,kakao_place_bldg,17555859,한국기술교육대학교 인문경영관,0.53,"캠퍼스·단지 건물 좌표(구분어 인문경영관, 묶음 좌표에서 53m)"
WC024750,새롬관,36.7612006050762,127.280548547178,A,kakao_place_bldg,17555858,한국기술교육대학교 새롬관,0.4,"캠퍼스·단지 건물 좌표(구분어 새롬관, 묶음 좌표에서 438m)"
WC024749,산학협력관,36.7600330587882,127.277345761172,A,kakao_place_bldg,17560522,한국기술교육대학교 산학협력관,0.53,"캠퍼스·단지 건물 좌표(구분어 산학협력관, 묶음 좌표에서 660m)"
WC024748,복지관,36.7630084217962,127.281236078438,A,kakao_place_bldg,17566147,한국기술교육대학교 복지관,0.4,"캠퍼스·단지 건물 좌표(구분어 복지관, 묶음 좌표에서 233m)"
WC024747,미래학습관,36.7624160445682,127.28176254105,A,kakao_place_bldg,1474633427,한국기술교육대학교 제1캠퍼스 다담미래학습관,0.38,"캠퍼스·단지 건물 좌표(구분어 미래학습관, 묶음 좌표에서 303m)"
WC024746,대학본부,36.7645334835701,127.28259908731,A,kakao_place_bldg,17566145,한국기술교육대학교 대학본부,0.47,"캠퍼스·단지 건물 좌표(구분어 대학본부, 묶음 좌표에서 140m)"
WC024745,다산정보관,36.7638489802996,127.281313067002,A,kakao_place_bldg,842650963,투루카 한국기술교육대학교 다산정보관,0.45,"캠퍼스·단지 건물 좌표(구분어 다산정보관, 묶음 좌표에서 140m)"
WC024744,나우리인성관,36.7613708094334,127.27867660364,A,kakao_place_bldg,17568811,한국기술교육대학교 나우리인성관,0.57,"캠퍼스·단지 건물 좌표(구분어 나우리인성관, 묶음 좌표에서 472m)"
WC024742,국제교육센터,36.7642924136803,127.280895807881,A,kakao_place_bldg,17560523,한국기술교육대학교 국제교육센터,0.57,"캠퍼스·단지 건물 좌표(구분어 국제교육센터, 묶음 좌표에서 94m)"
WC025116,한국폴리텍대학 아산캠퍼스 혁신기술센터,36.77160557468728,126.9486307801956,A,kakao_place_bldg,1611452729,한국폴리텍대학 아산캠퍼스 혁신기술센터,1.0,"캠퍼스·단지 건물 좌표(구분어 혁신기술센터, 묶음 좌표에서 53m)"
WC006206,국민체육센터,36.7983299200193,126.437648093593,A,kakao_place_bldg,11586691,서산국민체육센터,0.86,"캠퍼스·단지 건물 좌표(구분어 국민체육센터, 묶음 좌표에서 191m)"
WC006205,서산시민 체육관,36.79779139321394,126.43619541612613,A,kakao_place_bldg,1900896190,서산시민체육관,1.0,"캠퍼스·단지 건물 좌표(구분어 서산시민체육관, 묶음 좌표에서 95m)"
WC024717,천안어린이꿈누리터 2층 화장실,36.806716933983424,127.15068386193343,A,kakao_place_bldg,2130696707,천안어린이꿈누리터,1.0,"캠퍼스·단지 건물 좌표(구분어 천안어린이꿈누리터, 묶음 좌표에서 45m)"
WC024716,천안어린이꿈누리터 1층 화장실,36.806716933983424,127.15068386193343,A,kakao_place_bldg,2130696707,천안어린이꿈누리터,1.0,"캠퍼스·단지 건물 좌표(구분어 천안어린이꿈누리터, 묶음 좌표에서 45m)"
WC024650,천안어린이꿈누리터,36.806716933983424,127.15068386193343,A,kakao_place_bldg,2130696707,천안어린이꿈누리터,1.0,"캠퍼스·단지 건물 좌표(구분어 천안어린이꿈누리터, 묶음 좌표에서 45m)"
WC023935,산림문화휴양관,36.8075917456632,127.847356209803,A,kakao_place_bldg,1833429432,성불산자연휴양림 산림문화휴양관,0.64,"캠퍼스·단지 건물 좌표(구분어 산림문화휴양관, 묶음 좌표에서 106m)"
WC028178,대한복싱훈련장,36.8096479998253,128.608470249167,A,kakao_place_bldg,988392758,대한복싱훈련장,1.0,"캠퍼스·단지 건물 좌표(구분어 대한복싱훈련장, 묶음 좌표에서 148m)"
WC028174,국민체육센터,36.8066292522885,128.606631111281,A,kakao_place_bldg,11584253,영주국민체육센터,0.86,"캠퍼스·단지 건물 좌표(구분어 국민체육센터, 묶음 좌표에서 225m)"
WC024633,서북구보건소 1층 화장실,36.815021888227314,127.11488694693728,A,kakao_place_bldg,8597503,서북구보건소,1.0,"캠퍼스·단지 건물 좌표(구분어 서북구보건소, 묶음 좌표에서 205m)"
WC024553,종합운동장 인라인스케이트장,36.8159353578746,127.111366909816,A,kakao_place_bldg,17572847,천안종합운동장 인라인스케이트장,0.93,"캠퍼스·단지 건물 좌표(구분어 종합운동장인라인스케이트장, 묶음 좌표에서 392m)"
WC024546,종합운동장 보조경기장 화장실,36.8206160573839,127.116654995583,A,kakao_place_bldg,17578028,천안종합운동장 보조경기장,0.91,"캠퍼스·단지 건물 좌표(구분어 종합운동장보조경기장, 묶음 좌표에서 342m)"
WC024545,종합운동장 다목적구장,36.8184290240194,127.112011613406,A,kakao_place_bldg,17572817,천안종합운동장 다목적구장,0.91,"캠퍼스·단지 건물 좌표(구분어 종합운동장다목적구장, 묶음 좌표에서 137m)"
WC024542,실내테니스장 화장실,36.81719027006148,127.11267778735635,A,kakao_place_bldg,17574989,천안시실내테니스장,0.8,"캠퍼스·단지 건물 좌표(구분어 실내테니스장, 묶음 좌표에서 220m)"
WC024723,천안시태조산청소년수련관 화장실,36.82167928100438,127.19008027119328,A,kakao_place_bldg,23280565,천안시 태조산청소년수련관,1.0,"캠퍼스·단지 건물 좌표(구분어 천안시태조산청소년수련관, 묶음 좌표에서 110m)"
WC025197,영인산주유소,36.86005114475438,126.95477296656065,A,kakao_place_bldg,1271628767,영인산주유소,1.0,"캠퍼스·단지 건물 좌표(구분어 영인산주유소, 묶음 좌표에서 54m)"
WC050234,대호지면행정복지센터,36.900035137668105,126.50416464076928,A,kakao_place_bldg,7836570,대호지면행정복지센터,1.0,"캠퍼스·단지 건물 좌표(구분어 대호지면행정복지센터, 묶음 좌표에서 31m)"
WC050122,삼선산수목원 방문자센터 1층,36.9068312530299,126.5897346574,A,kakao_place_bldg,1494085476,삼선산수목원 방문자센터,1.0,"캠퍼스·단지 건물 좌표(구분어 방문자센터, 묶음 좌표에서 370m)"
WC050121,삼선산수목원 방문자센터 2층,36.9068312530299,126.5897346574,A,kakao_place_bldg,1494085476,삼선산수목원 방문자센터,1.0,"캠퍼스·단지 건물 좌표(구분어 방문자센터, 묶음 좌표에서 370m)"
WC050115,당진종합운동장,36.9220761243022,126.599845689196,A,kakao_place_bldg,11586325,당진종합운동장,1.0,"캠퍼스·단지 건물 좌표(구분어 종합운동장, 묶음 좌표에서 243m)"
WC050113,당진트레이닝센터,36.9229431284999,126.596164474637,A,kakao_place_bldg,17572794,당진종합운동장 당진트레이닝센터,0.7,"캠퍼스·단지 건물 좌표(구분어 트레이닝센터, 묶음 좌표에서 100m)"
WC047333,우륵당화장실,36.9636617253127,127.925817881241,A,kakao_place_bldg,9518184,우륵당,1.0,"캠퍼스·단지 건물 좌표(구분어 우륵당, 묶음 좌표에서 160m)"
WC050210,석문면행정복지센터,36.9819388160341,126.590888457961,A,kakao_place_bldg,8363527,석문면행정복지센터,1.0,"캠퍼스·단지 건물 좌표(구분어 면행정복지센터, 묶음 좌표에서 26m)"
WC050102,석문면행정복지센터,36.9819388160341,126.590888457961,A,kakao_place_bldg,8363527,석문면행정복지센터,1.0,"캠퍼스·단지 건물 좌표(구분어 면행정복지센터, 묶음 좌표에서 26m)"
WC024171,단양군의회 2층,36.985089520948854,128.36560809370715,A,kakao_place_bldg,1279930385,단양군의회,1.0,"캠퍼스·단지 건물 좌표(구분어 의회, 묶음 좌표에서 85m)"
WC024170,단양군의회 1층,36.985089520948854,128.36560809370715,A,kakao_place_bldg,1279930385,단양군의회,1.0,"캠퍼스·단지 건물 좌표(구분어 의회, 묶음 좌표에서 85m)"
WC024180,단양군평생학습센터 3층,36.985612544350666,128.3679176501338,A,kakao_place_bldg,891326335,단양군평생학습센터,1.0,"캠퍼스·단지 건물 좌표(구분어 군평생학습센터, 묶음 좌표에서 33m)"
WC024179,단양군평생학습센터 2층,36.985612544350666,128.3679176501338,A,kakao_place_bldg,891326335,단양군평생학습센터,1.0,"캠퍼스·단지 건물 좌표(구분어 군평생학습센터, 묶음 좌표에서 33m)"
WC024178,단양군평생학습센터 1층,36.985612544350666,128.3679176501338,A,kakao_place_bldg,891326335,단양군평생학습센터,1.0,"캠퍼스·단지 건물 좌표(구분어 군평생학습센터, 묶음 좌표에서 33m)"
WC043173,소사벌레포츠타운(인라인스케이트장),36.98729125643,127.10777465333,A,kakao_place_bldg,17575124,소사벌레포츠타운 인라인스케이트장,1.0,"캠퍼스·단지 건물 좌표(구분어 소사벌레포츠타운인라인스케이트장, 묶음 좌표에서 116m)"
WC043172,소사벌레포츠타운(농구장),36.9863089160063,127.105949115603,A,kakao_place_bldg,12526812,소사벌 레포츠타운 농구장,1.0,"캠퍼스·단지 건물 좌표(구분어 소사벌레포츠타운농구장, 묶음 좌표에서 148m)"
WC047341,탄금공원 종합안내소,36.98880440928798,127.90777434903403,A,kakao_place_bldg,27562848,충주탄금공원 종합안내소,0.9,"캠퍼스·단지 건물 좌표(구분어 종합안내소, 묶음 좌표에서 224m)"
WC043125,서평택국민체육센터 3층,36.9891294763279,126.919509662004,A,kakao_place_bldg,24633545,서평택국민체육센터 실내수영장,0.78,"캠퍼스·단지 건물 좌표(구분어 서평택국민체육센터, 묶음 좌표에서 126m)"
WC043124,서평택국민체육센터 2층,36.9891294763279,126.919509662004,A,kakao_place_bldg,24633545,서평택국민체육센터 실내수영장,0.78,"캠퍼스·단지 건물 좌표(구분어 서평택국민체육센터, 묶음 좌표에서 126m)"
WC043123,서평택국민체육센터 1층,36.9891294763279,126.919509662004,A,kakao_place_bldg,24633545,서평택국민체육센터 실내수영장,0.78,"캠퍼스·단지 건물 좌표(구분어 서평택국민체육센터, 묶음 좌표에서 126m)"
WC043102,안중도서관(4층),36.989475290810105,126.91921274826142,A,kakao_place_bldg,17808499,평택시립안중도서관,0.71,"캠퍼스·단지 건물 좌표(구분어 안중도서관, 묶음 좌표에서 111m)"
WC043101,안중도서관(3층),36.989475290810105,126.91921274826142,A,kakao_place_bldg,17808499,평택시립안중도서관,0.71,"캠퍼스·단지 건물 좌표(구분어 안중도서관, 묶음 좌표에서 111m)"
WC043100,안중도서관(2층),36.989475290810105,126.91921274826142,A,kakao_place_bldg,17808499,평택시립안중도서관,0.71,"캠퍼스·단지 건물 좌표(구분어 안중도서관, 묶음 좌표에서 111m)"
WC043099,안중도서관(1층),36.989475290810105,126.91921274826142,A,kakao_place_bldg,17808499,평택시립안중도서관,0.71,"캠퍼스·단지 건물 좌표(구분어 안중도서관, 묶음 좌표에서 111m)"
WC043216,평택시생명농업센터,37.01292923910435,126.98003968662225,A,kakao_place_bldg,972060896,평택생명농업센터,0.94,"캠퍼스·단지 건물 좌표(구분어 생명농업센터, 묶음 좌표에서 211m)"
WC042808,평택로컬푸드종합센터(2층),37.01320268559338,126.98271051324463,A,kakao_place_bldg,1387078569,평택로컬푸드종합센터,1.0,"캠퍼스·단지 건물 좌표(구분어 평택로컬푸드종합센터, 묶음 좌표에서 210m)"
WC042807,평택로컬푸드종합센터(1층),37.01320268559338,126.98271051324463,A,kakao_place_bldg,1387078569,평택로컬푸드종합센터,1.0,"캠퍼스·단지 건물 좌표(구분어 평택로컬푸드종합센터, 묶음 좌표에서 210m)"
WC042831,평택휴게소(2층),37.0447316623924,126.947052313679,A,kakao_place_bldg,614941705,평택복합휴게소주유소 제천방향,0.53,"캠퍼스·단지 건물 좌표(구분어 휴게소, 묶음 좌표에서 220m)"
WC042830,평택휴게소(1층),37.0447316623924,126.947052313679,A,kakao_place_bldg,614941705,평택복합휴게소주유소 제천방향,0.53,"캠퍼스·단지 건물 좌표(구분어 휴게소, 묶음 좌표에서 220m)"
WC043144,평택시의회 화장실 2층,37.0673380884422,127.065051129588,A,kakao_place_bldg,8579794,평택시의회,1.0,"캠퍼스·단지 건물 좌표(구분어 평택시의회, 묶음 좌표에서 169m)"
WC043143,평택시의회 화장실 1층,37.0673380884422,127.065051129588,A,kakao_place_bldg,8579794,평택시의회,1.0,"캠퍼스·단지 건물 좌표(구분어 평택시의회, 묶음 좌표에서 169m)"
WC043083,송탄출장소 4층,37.0666425276861,127.064929097155,A,kakao_place_bldg,8633659,평택시청 송탄출장소,0.71,"캠퍼스·단지 건물 좌표(구분어 송탄출장소, 묶음 좌표에서 93m)"
WC043082,송탄출장소 3층,37.0666425276861,127.064929097155,A,kakao_place_bldg,8633659,평택시청 송탄출장소,0.71,"캠퍼스·단지 건물 좌표(구분어 송탄출장소, 묶음 좌표에서 93m)"
WC043081,송탄출장소 2층,37.0666425276861,127.064929097155,A,kakao_place_bldg,8633659,평택시청 송탄출장소,0.71,"캠퍼스·단지 건물 좌표(구분어 송탄출장소, 묶음 좌표에서 93m)"
WC043080,송탄출장소 1층,37.0666425276861,127.064929097155,A,kakao_place_bldg,8633659,평택시청 송탄출장소,0.71,"캠퍼스·단지 건물 좌표(구분어 송탄출장소, 묶음 좌표에서 93m)"
WC042809,평택시로컬푸드직매장 이충점(1층),37.065073374027,127.070348525309,A,kakao_place_bldg,1162127138,평택시로컬푸드직매장 이충점,1.0,"캠퍼스·단지 건물 좌표(구분어 평택시로컬푸드직매장이충점, 묶음 좌표에서 114m)"
WC044897,용인평온의숲(장례식장) 개방화장실,37.1188194756018,127.227421050461,A,kakao_place_bldg,26446776,용인평온의숲 장례식장,1.0,"캠퍼스·단지 건물 좌표(구분어 장례식장, 묶음 좌표에서 435m)"
WC021676,철암고등학교(3층),37.122094804331,129.04497319057,A,kakao_place_bldg,8090919,철암고등학교,1.0,"캠퍼스·단지 건물 좌표(구분어 고등학교, 묶음 좌표에서 66m)"
WC021675,철암고등학교(2층),37.122094804331,129.04497319057,A,kakao_place_bldg,8090919,철암고등학교,1.0,"캠퍼스·단지 건물 좌표(구분어 고등학교, 묶음 좌표에서 66m)"
WC021674,철암고등학교(1층),37.122094804331,129.04497319057,A,kakao_place_bldg,8090919,철암고등학교,1.0,"캠퍼스·단지 건물 좌표(구분어 고등학교, 묶음 좌표에서 66m)"
WC021670,장성여자고등학교(체육관),37.1254084613102,129.005854665205,A,kakao_place_bldg,18410979,장성여자고등학교 체육관,1.0,"캠퍼스·단지 건물 좌표(구분어 체육관, 묶음 좌표에서 100m)"
WC023404,정구장화장실,37.1315111048138,128.216241745894,A,kakao_place_bldg,17578145,제천종합운동장 제천정구장,0.4,"캠퍼스·단지 건물 좌표(구분어 정구장, 묶음 좌표에서 74m)"
WC023403,올림픽스포츠센터,37.1313204831327,128.215149387761,A,kakao_place_bldg,11586833,제천올림픽스포츠센터,0.89,"캠퍼스·단지 건물 좌표(구분어 올림픽스포츠센터, 묶음 좌표에서 90m)"
WC033283,화성종합경기타운(실내체육관),37.13830760228957,126.92247625610617,A,kakao_place_bldg,24633308,화성종합경기타운 실내체육관,1.0,"캠퍼스·단지 건물 좌표(구분어 실내체육관, 묶음 좌표에서 215m)"
WC033282,화성종합경기타운(실내체육관),37.13830760228957,126.92247625610617,A,kakao_place_bldg,24633308,화성종합경기타운 실내체육관,1.0,"캠퍼스·단지 건물 좌표(구분어 실내체육관, 묶음 좌표에서 215m)"
WC033281,화성종합경기타운(실내체육관),37.13830760228957,126.92247625610617,A,kakao_place_bldg,24633308,화성종합경기타운 실내체육관,1.0,"캠퍼스·단지 건물 좌표(구분어 실내체육관, 묶음 좌표에서 215m)"
WC033280,화성종합경기타운(실내체육관),37.13830760228957,126.92247625610617,A,kakao_place_bldg,24633308,화성종합경기타운 실내체육관,1.0,"캠퍼스·단지 건물 좌표(구분어 실내체육관, 묶음 좌표에서 215m)"
WC033279,화성종합경기타운(실내체육관),37.13830760228957,126.92247625610617,A,kakao_place_bldg,24633308,화성종합경기타운 실내체육관,1.0,"캠퍼스·단지 건물 좌표(구분어 실내체육관, 묶음 좌표에서 215m)"
WC033278,화성종합경기타운(실내체육관),37.13830760228957,126.92247625610617,A,kakao_place_bldg,24633308,화성종합경기타운 실내체육관,1.0,"캠퍼스·단지 건물 좌표(구분어 실내체육관, 묶음 좌표에서 215m)"
WC033277,화성종합경기타운(실내체육관),37.13830760228957,126.92247625610617,A,kakao_place_bldg,24633308,화성종합경기타운 실내체육관,1.0,"캠퍼스·단지 건물 좌표(구분어 실내체육관, 묶음 좌표에서 215m)"
WC033276,화성종합경기타운(실내체육관),37.13830760228957,126.92247625610617,A,kakao_place_bldg,24633308,화성종합경기타운 실내체육관,1.0,"캠퍼스·단지 건물 좌표(구분어 실내체육관, 묶음 좌표에서 215m)"
WC033275,화성종합경기타운(실내체육관),37.13830760228957,126.92247625610617,A,kakao_place_bldg,24633308,화성종합경기타운 실내체육관,1.0,"캠퍼스·단지 건물 좌표(구분어 실내체육관, 묶음 좌표에서 215m)"
WC033274,화성종합경기타운(실내체육관),37.13830760228957,126.92247625610617,A,kakao_place_bldg,24633308,화성종합경기타운 실내체육관,1.0,"캠퍼스·단지 건물 좌표(구분어 실내체육관, 묶음 좌표에서 215m)"
WC021700,황지고등학교(도서관 1층),37.16352562605633,128.98549876920893,A,kakao_place_bldg,169104243,태백시 스마트도서관,0.33,"캠퍼스·단지 건물 좌표(구분어 도서관, 묶음 좌표에서 267m)"
WC023368,농업미생물실,37.16139376598466,128.17698991052194,A,kakao_place_bldg,305240360,제천농업기술센터 농업미생물실,0.6,"캠퍼스·단지 건물 좌표(구분어 농업미생물실, 묶음 좌표에서 175m)"
WC023367,농기계임대사업소,37.1618830710016,128.176983988731,A,kakao_place_bldg,777449471,제천시농기계임대사업소 제천본소,0.7,"캠퍼스·단지 건물 좌표(구분어 농기계임대사업소, 묶음 좌표에서 153m)"
WC021623,황지초등학교(A동 3층),37.1696291208283,128.987603835741,A,kakao_place_bldg,1118998720,궁전아파트 A동,0.27,"캠퍼스·단지 건물 좌표(구분어 A동, 묶음 좌표에서 659m)"
WC021622,황지초등학교(A동 2층),37.1696291208283,128.987603835741,A,kakao_place_bldg,1118998720,궁전아파트 A동,0.27,"캠퍼스·단지 건물 좌표(구분어 A동, 묶음 좌표에서 659m)"
WC021621,황지초등학교(A동 1층),37.1696291208283,128.987603835741,A,kakao_place_bldg,1118998720,궁전아파트 A동,0.27,"캠퍼스·단지 건물 좌표(구분어 A동, 묶음 좌표에서 659m)"
WC021476,태백시청 별관 3층,37.1648151113629,128.985696864618,A,kakao_place_bldg,17554643,태백시청 별관,1.0,"캠퍼스·단지 건물 좌표(구분어 별관, 묶음 좌표에서 102m)"
WC021475,태백시청 별관 2층,37.1648151113629,128.985696864618,A,kakao_place_bldg,17554643,태백시청 별관,1.0,"캠퍼스·단지 건물 좌표(구분어 별관, 묶음 좌표에서 102m)"
WC021474,태백시청 별관 1층,37.1648151113629,128.985696864618,A,kakao_place_bldg,17554643,태백시청 별관,1.0,"캠퍼스·단지 건물 좌표(구분어 별관, 묶음 좌표에서 102m)"
WC033163,서신보건지소,37.165718448179064,126.70866116054428,A,kakao_place_bldg,13522133,서신보건지소,1.0,"캠퍼스·단지 건물 좌표(구분어 보건지소, 묶음 좌표에서 97m)"
WC021665,황지중학교(체육관),37.1671550742789,128.993777826805,A,kakao_place_bldg,14830604,강원태권도체육관,0.38,"캠퍼스·단지 건물 좌표(구분어 체육관, 묶음 좌표에서 606m)"
WC021489,태백문화예술회관 지하사무실,37.1717485334254,128.993205063545,A,kakao_place_bldg,11023080,김인수법무사사무실,0.3,"캠퍼스·단지 건물 좌표(구분어 사무실, 묶음 좌표에서 461m)"
WC046805,스포츠파크 축구장 화장실,37.1740171151191,128.457661387948,A,kakao_place_bldg,19122883,영월스포츠파크 축구장,0.89,"캠퍼스·단지 건물 좌표(구분어 스포츠파크축구장, 묶음 좌표에서 136m)"
WC022537,영월스포츠파크게이트볼장,37.175260434385656,128.4583225597724,A,kakao_place_bldg,27290490,영월스포츠파크 게이트볼장,1.0,"캠퍼스·단지 건물 좌표(구분어 영월스포츠파크게이트볼장, 묶음 좌표에서 147m)"
WC022534,영월국민체육센터,37.1777897673996,128.462683674516,A,kakao_place_bldg,259899122,영월국민체육센터,1.0,"캠퍼스·단지 건물 좌표(구분어 영월국민체육센터, 묶음 좌표에서 511m)"
WC045652,이천농업테마공원 안내센터,37.179381526625,127.444677283567,A,kakao_place_bldg,463524044,이천농업테마공원 종합안내센터,0.92,"캠퍼스·단지 건물 좌표(구분어 안내센터, 묶음 좌표에서 57m)"
WC033493,동탄중앙어울림센터 (동탄중앙어울림센터 수영장 1층),37.200038336377,127.112099889221,A,kakao_place_bldg,1176711368,동탄중앙어울림센터 수영장,0.73,"캠퍼스·단지 건물 좌표(구분어 어울림센터수영장, 묶음 좌표에서 29m)"
WC033488,동탄중앙어울림센터 (동탄중앙어울림센터2층),37.200038336377,127.112099889221,A,kakao_place_bldg,1176711368,동탄중앙어울림센터 수영장,0.6,"캠퍼스·단지 건물 좌표(구분어 어울림센터, 묶음 좌표에서 29m)"
WC033840,반석산에코스쿨,37.20244673687721,127.07448031439617,A,kakao_place_bldg,742850767,시립반석산에코스쿨,0.88,"캠퍼스·단지 건물 좌표(구분어 반석산에코스쿨, 묶음 좌표에서 44m)"
