영구번호,화장실명,종류,조치,위도,경도,등급,장소명,장소ID,근거
WC041192,우마장공원,좌표없음,place,36.3421663356896,127.369622079128,확인,우마장어린이공원,2131434748,"화장실명""우마장공원"" — 카카오·네이버가 같은 시설로 확인(3m 차이)"
WC041182,안산뜸공원,좌표없음,place,36.3484199948513,127.368617836262,확인,안산뜸어린이공원,1580876734,"화장실명""안산뜸공원"" — 카카오·네이버가 같은 시설로 확인(0m 차이)"
WC041181,안골어린이공원,좌표없음,place,36.3352568712694,127.371701237222,확인,안골어린이공원,624667356,"화장실명""안골어린이공원"" — 카카오·네이버가 같은 시설로 확인(7m 차이)"
WC041180,씨애틀공원,좌표없음,place,36.3551753272315,127.394541454176,확인,시애틀공원,7972413,"화장실명""씨애틀공원"" — 카카오·네이버가 같은 시설로 확인(8m 차이)"
WC041175,섬말공원,좌표없음,place,36.3550929505064,127.3607257947,확인,섬말어린이공원,1896403872,"화장실명""섬말공원"" — 카카오·네이버가 같은 시설로 확인(5m 차이)"
WC041170,새말공원,좌표없음,place,36.3440648742563,127.390386082752,확인,새말어린이공원,18197407,"화장실명""새말공원"" — 카카오·네이버가 같은 시설로 확인(8m 차이)"
WC041167,상촌공원,좌표없음,place,36.34159944777956,127.37541953293366,확인,상촌어린이공원,15148739,"화장실명""상촌공원"" — 카카오·네이버가 같은 시설로 확인(0m 차이)"
WC041154,반달공원,좌표없음,place,36.3553934555747,127.365924492635,확인,반달어린이공원,1676612654,"화장실명""반달공원"" — 카카오·네이버가 같은 시설로 확인(2m 차이)"
WC041150,만년어린이공원,좌표없음,place,36.36664775482309,127.3742194212864,확인,만년어린이공원,15150457,"화장실명""만년어린이공원"" — 카카오·네이버가 같은 시설로 확인(3m 차이)"
WC041142,들의공원,좌표없음,place,36.3610839421474,127.388884463625,확인,들의공원,27562198,"화장실명""들의공원"" — 카카오·네이버가 같은 시설로 확인(123m 차이)"
WC041141,자연마당,좌표없음,place,36.3586303,127.3848689,추정,정부대전청사자연마당,,"화장실명""자연마당"" — 네이버에서만 찾음(이름 유사 0.57) — 정확하지 않을 수 있음"
WC005793,간이체육시설 화장실,좌표없음,place,37.4608401,126.3699639,추정,왕산다목적체육시설,,"화장실명""간이체육시설 화장실"" — 네이버에서만 찾음(이름 유사 0.62) — 정확하지 않을 수 있음"
WC005792,간이체육시설 화장실,좌표없음,place,37.4608401,126.3699639,추정,왕산다목적체육시설,,"화장실명""간이체육시설 화장실"" — 네이버에서만 찾음(이름 유사 0.62) — 정확하지 않을 수 있음"
WC005791,간이체육시설 화장실,좌표없음,place,37.4608401,126.3699639,추정,왕산다목적체육시설,,"화장실명""간이체육시설 화장실"" — 네이버에서만 찾음(이름 유사 0.62) — 정확하지 않을 수 있음"
WC005790,간이체육시설 화장실,좌표없음,place,37.4608401,126.3699639,추정,왕산다목적체육시설,,"화장실명""간이체육시설 화장실"" — 네이버에서만 찾음(이름 유사 0.62) — 정확하지 않을 수 있음"
WC005789,간이체육시설 화장실,좌표없음,place,37.4608401,126.3699639,추정,왕산다목적체육시설,,"화장실명""간이체육시설 화장실"" — 네이버에서만 찾음(이름 유사 0.62) — 정확하지 않을 수 있음"
WC007236,파출소 앞,좌표없음,place,36.693090421829,128.120436795617,추정,마성파출소,21264697,"화장실명""파출소 앞"" — 카카오에서만 찾음(이름 유사 0.75) — 정확하지 않을 수 있음"
WC007147,견훤유적지,좌표없음,place,36.6308659104088,128.056041305258,확인,견훤유적지,11987426,"화장실명""견훤유적지"" — 카카오·네이버가 같은 시설로 확인(3m 차이)"
WC007082,제2관문 앞 화장실,좌표없음,place,36.788478714656,128.064635507468,추정,제2관문휴게소,10416655,"화장실명""제2관문 앞 화장실"" — 카카오에서만 찾음(이름 유사 0.73) — 정확하지 않을 수 있음"
WC006269,홍원항1,좌표없음,place,36.1563036681086,126.501739043113,확인,홍원항,8176331,"화장실명""홍원항1"" — 카카오·네이버가 같은 시설로 확인(119m 차이)"
WC006264,레포츠공원야구장,좌표없음,place,36.0881132,126.6896784,추정,서천레포츠공원 야구장,,"화장실명""레포츠공원야구장"" — 네이버에서만 찾음(이름 유사 0.89) — 정확하지 않을 수 있음"
WC006239,춘장대5,좌표없음,place,36.1677222774144,126.601478689772,추정,춘장대IC,8094957,"화장실명""춘장대5"" — 카카오에서만 찾음(이름 유사 0.75) — 정확하지 않을 수 있음"
WC006233,모시관입구(동쪽),좌표없음,place,36.0803378898712,126.799134487812,확인,한산모시관,8141234,"화장실명""모시관입구(동쪽)"" — 카카오·네이버가 같은 시설로 확인(4m 차이)"
WC006231,종합운동장(보조구장),좌표없음,place,36.0579816578256,126.663090559004,확인,서천종합운동장,200792037,"화장실명""종합운동장(보조구장)"" — 카카오·네이버가 같은 시설로 확인(105m 차이)"
WC006230,국민체육센터(2동),좌표없음,place,36.0594070532469,126.66490031382,확인,서천국민체육센터,25456151,"화장실명""국민체육센터(2동)"" — 카카오·네이버가 같은 시설로 확인(18m 차이)"
WC009421,마장역(5),좌표없음,place,37.5661389565959,127.042984855663,확인,마장역 5호선,21160660,"화장실명""마장역(5)"" — 카카오·네이버가 같은 시설로 확인(1m 차이)"
WC022267,횡성휴게소(하),좌표없음,place,37.4628672601756,128.133988599376,확인,횡성휴게소 강릉방향,10959954,"화장실명""횡성휴게소(하)"" — 카카오·네이버가 같은 시설로 확인(15m 차이)"
WC022257,횡성소방서,좌표없음,place,37.48531616382873,127.97397363416414,확인,횡성소방서,12533059,"화장실명""횡성소방서"" — 카카오·네이버가 같은 시설로 확인(6m 차이)"
WC022256,횡성보건소,좌표없음,place,37.487095519625875,127.9844168846673,확인,횡성군보건소,8692082,"화장실명""횡성보건소"" — 카카오·네이버가 같은 시설로 확인(15m 차이)"
WC022252,횡성단위농협,좌표없음,place,37.488986720591555,127.98850991362256,추정,횡성농협,27192428,"화장실명""횡성단위농협"" — 카카오에서만 찾음(이름 유사 0.80) — 정확하지 않을 수 있음"
WC022250,횡성농협 하나로마트,좌표없음,place,37.488771913070785,127.98801636639267,추정,횡성농협하나로마트 본점,12263897,"화장실명""횡성농협 하나로마트"" — 카카오에서만 찾음(이름 유사 0.90) — 정확하지 않을 수 있음"
WC022246,횡성군 장애인 복지관,좌표없음,place,37.4943441908161,127.982643999605,확인,횡성군 장애인종합복지관,11321092,"화장실명""횡성군 장애인 복지관"" — 카카오·네이버가 같은 시설로 확인(22m 차이)"
WC022243,횡성군 선거관리 위원회,좌표없음,place,37.4837626604367,127.982704373537,확인,횡성군 선거관리위원회,8185187,"화장실명""횡성군 선거관리 위원회"" — 카카오·네이버가 같은 시설로 확인(3m 차이)"
WC022242,횡성군 산림조합,좌표없음,place,37.487616995850615,127.98605980149914,확인,횡성군산림조합,12463476,"화장실명""횡성군 산림조합"" — 카카오·네이버가 같은 시설로 확인(4m 차이)"
WC022241,횡성군 농업인 회관,좌표없음,place,37.4894366917681,127.989002041636,확인,농업인회관,23792176,"화장실명""횡성군 농업인 회관"" — 카카오·네이버가 같은 시설로 확인(4m 차이)"
WC022240,횡성교육청,좌표없음,place,37.4919424,127.9812039,추정,횡성교육지원청,,"화장실명""횡성교육청"" — 네이버에서만 찾음(이름 유사 0.83) — 정확하지 않을 수 있음"
WC022238,횡성119안전센터,좌표없음,place,37.4853776099208,127.973951819259,확인,횡성119안전센터,1376917635,"화장실명""횡성119안전센터"" — 카카오·네이버가 같은 시설로 확인(4m 차이)"
WC022234,횡성 읍사무소,좌표없음,place,37.4924302,127.9926968,추정,한파쉼터 횡성읍사무소,,"화장실명""횡성 읍사무소"" — 네이버에서만 찾음(이름 유사 0.75) — 정확하지 않을 수 있음"
WC022233,횡성 시외버스 터미널,좌표없음,place,37.487477641903915,127.9840793082563,확인,횡성시외버스터미널,25504382,"화장실명""횡성 시외버스 터미널"" — 카카오·네이버가 같은 시설로 확인(4m 차이)"
WC022221,청정환경사업소,좌표없음,place,37.5112230177479,127.970215897738,확인,횡성군청정환경사업소,12463236,"화장실명""청정환경사업소"" — 카카오·네이버가 같은 시설로 확인(145m 차이)"
WC022214,청일119지역대,좌표없음,place,37.5821960723981,128.147895994902,확인,청일119지역대,9499628,"화장실명""청일119지역대"" — 카카오·네이버가 같은 시설로 확인(5m 차이)"
WC022199,우천파출소,좌표없음,place,37.45721960401586,128.06738896095987,확인,우천파출소,21264727,"화장실명""우천파출소"" — 카카오·네이버가 같은 시설로 확인(7m 차이)"
WC022183,안흥파출소,좌표없음,place,37.41317671914345,128.15744480908666,확인,안흥파출소,21264998,"화장실명""안흥파출소"" — 카카오·네이버가 같은 시설로 확인(0m 차이)"
WC022179,안흥주유소,좌표없음,place,37.409625010192826,128.15284288780757,추정,안흥농협주유소,24260152,"화장실명""안흥주유소"" — 카카오에서만 찾음(이름 유사 0.83) — 정확하지 않을 수 있음"
WC022147,망향의동산,좌표없음,place,37.545792461891,128.067401496591,확인,망향의동산,7863219,"화장실명""망향의동산"" — 카카오·네이버가 같은 시설로 확인(44m 차이)"
WC022113,공근면사무소,좌표없음,place,37.53644361464,127.961762887168,확인,무인민원발급창구 공근면사무소,2109487952,"화장실명""공근면사무소"" — 카카오·네이버가 같은 시설로 확인(5m 차이)"
WC022104,강림면우체국,좌표없음,place,37.36095950155941,128.12678353423985,확인,강림우체국,8730230,"화장실명""강림면우체국"" — 카카오·네이버가 같은 시설로 확인(13m 차이)"
WC022102,강림면복지회관,좌표없음,place,37.35951894371304,128.1289449519319,추정,강림복지회관,8168472,"화장실명""강림면복지회관"" — 카카오에서만 찾음(이름 유사 0.92) — 정확하지 않을 수 있음"
WC022095,갑천면복지회관,좌표없음,place,37.581971841458696,128.14899632591383,추정,청일면복지회관,23792585,"화장실명""갑천면복지회관"" — 카카오에서만 찾음(이름 유사 0.71) — 정확하지 않을 수 있음"
WC022089,반곡저수지 화장실,좌표없음,place,37.473438468471265,127.95344529902869,확인,반곡저수지,10408836,"화장실명""반곡저수지 화장실"" — 카카오·네이버가 같은 시설로 확인(78m 차이)"
WC022088,횡성역 주차장화장실,좌표없음,place,37.4833402764648,128.009715665373,확인,횡성역 주차장,892486870,"화장실명""횡성역 주차장화장실"" — 카카오·네이버가 같은 시설로 확인(7m 차이)"
WC004771,도원 어린이공원,좌표없음,place,37.53720166553619,126.95478129081414,확인,도원어린이공원,26393052,"화장실명""도원 어린이공원"" — 카카오·네이버가 같은 시설로 확인(20m 차이)"
WC004755,동빙고 빗물펌프장 화장실,좌표없음,place,37.5213778760859,126.996708153311,확인,동빙고펌프장,2050742370,"화장실명""동빙고 빗물펌프장 화장실"" — 카카오·네이버가 같은 시설로 확인(2m 차이)"
WC004751,삼각지 어린이공원,좌표없음,place,37.53452277283,126.975371308143,확인,삼각지어린이공원,7993362,"화장실명""삼각지 어린이공원"" — 카카오·네이버가 같은 시설로 확인(8m 차이)"
WC004746,효창공원앞역,좌표없음,place,37.5393087503306,126.96139810075,확인,효창공원앞역 6호선,21160701,"화장실명""효창공원앞역"" — 카카오·네이버가 같은 시설로 확인(22m 차이)"
WC004739,이촌종합시장 개방화장실,좌표없음,place,37.5204094106495,126.975045636157,확인,동부이촌종합시장,26841538,"화장실명""이촌종합시장 개방화장실"" — 카카오·네이버가 같은 시설로 확인(40m 차이)"
WC004679,효창운동장화장실,좌표없음,place,37.54352897157971,126.96121035015936,확인,효창운동장,17807393,"화장실명""효창운동장화장실"" — 카카오·네이버가 같은 시설로 확인(9m 차이)"
WC004678,효창운동장화장실,좌표없음,place,37.54352897157971,126.96121035015936,확인,효창운동장,17807393,"화장실명""효창운동장화장실"" — 카카오·네이버가 같은 시설로 확인(9m 차이)"
WC004677,효창운동장화장실,좌표없음,place,37.54352897157971,126.96121035015936,확인,효창운동장,17807393,"화장실명""효창운동장화장실"" — 카카오·네이버가 같은 시설로 확인(9m 차이)"
WC004676,효창운동장화장실,좌표없음,place,37.54352897157971,126.96121035015936,확인,효창운동장,17807393,"화장실명""효창운동장화장실"" — 카카오·네이버가 같은 시설로 확인(9m 차이)"
WC005823,덕신공원 2,좌표없음,place,35.4233023689715,129.318561836827,확인,덕신공원,1447124603,"화장실명""덕신공원 2"" — 카카오·네이버가 같은 시설로 확인(40m 차이)"
WC005822,덕신공원 1,좌표없음,place,35.4233023689715,129.318561836827,확인,덕신공원,1447124603,"화장실명""덕신공원 1"" — 카카오·네이버가 같은 시설로 확인(40m 차이)"
WC008494,텃밭마재,좌표없음,place,35.1305826901652,126.854852169244,확인,텃밭 마재점,16195430,"화장실명""텃밭마재"" — 카카오·네이버가 같은 시설로 확인(9m 차이)"
WC008400,양3동주민센터,좌표없음,place,35.15745229037944,126.8940161925569,확인,양3동행정복지센터,8488797,"화장실명""양3동주민센터"" — 카카오·네이버가 같은 시설로 확인(9m 차이)"
WC008395,치평동주민센터,좌표없음,place,35.1499115711789,126.843338672018,확인,치평동행정복지센터,8093585,"화장실명""치평동주민센터"" — 카카오·네이버가 같은 시설로 확인(3m 차이)"
WC008380,서구어린이생태학습도서관,좌표없음,place,35.12967818900524,126.88183525505188,확인,어린이생태학습도서관,13148975,"화장실명""서구어린이생태학습도서관"" — 카카오·네이버가 같은 시설로 확인(16m 차이)"
WC008316,한국전력공사 서광주지사,좌표없음,place,35.151553799814984,126.89097839324724,확인,한국전력공사 서광주지사,1678826693,"화장실명""한국전력공사 서광주지사"" — 카카오·네이버가 같은 시설로 확인(4m 차이)"
WC035573,율촌장도공원(A동),좌표없음,place,34.891226324717,127.600277484757,확인,율촌장도공원,1418284675,"화장실명""율촌장도공원(A동)"" — 카카오·네이버가 같은 시설로 확인(57m 차이)"
WC004802,간대어린이공원 화장실,좌표없음,place,37.6177092,127.0498128,추정,간대어린이공원,,"화장실명""간대어린이공원 화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC001283,엄사근린공원,좌표없음,place,36.2864138737608,127.245177310744,확인,엄사근린공원,1319614814,"화장실명""엄사근린공원"" — 카카오·네이버가 같은 시설로 확인(121m 차이)"
WC035734,상화도 화장실 1,좌표없음,place,34.5992416906593,127.600665328297,확인,상화도,18376868,"화장실명""상화도 화장실 1"" — 카카오·네이버가 같은 시설로 확인(61m 차이)"
WC035558,화정면 적금 전망공원공중화장실,좌표없음,place,34.6237727728249,127.515187505441,추정,적금도 전망공원 화장실,868609398,"화장실명""화정면 적금 전망공원공중화장실"" — 카카오에서만 찾음(이름 유사 0.75) — 정확하지 않을 수 있음"
WC009030,조금나루유원지,좌표없음,place,34.9955875407257,126.336029210487,확인,조금나루유원지,13133924,"화장실명""조금나루유원지"" — 카카오·네이버가 같은 시설로 확인(17m 차이)"
WC009029,도원선착장,좌표없음,place,34.9154910303749,126.338517631136,확인,도원선착장,24579719,"화장실명""도원선착장"" — 카카오·네이버가 같은 시설로 확인(27m 차이)"
WC009017,황토클리닉타운,좌표없음,place,34.994240655647,126.478919984769,확인,무안황토클리닉타운 실내게이트볼장,25969748,"화장실명""황토클리닉타운"" — 카카오·네이버가 같은 시설로 확인(11m 차이)"
WC002238,쌍룡산근린공원화장실,좌표없음,place,37.5529241094964,126.950318572107,확인,쌍룡산근린공원,26947313,"화장실명""쌍룡산근린공원화장실"" — 카카오·네이버가 같은 시설로 확인(44m 차이)"
WC008603,신촌근린공원,좌표없음,place,35.14127836740788,126.80429940794644,확인,신촌생활근린공원,2015431969,"화장실명""신촌근린공원"" — 카카오·네이버가 같은 시설로 확인(39m 차이)"
WC004233,청성역사공원,좌표없음,place,37.892695875910725,127.21140892227764,확인,청성역사공원,9962277,"화장실명""청성역사공원"" — 카카오·네이버가 같은 시설로 확인(34m 차이)"
WC004228,지장산 계곡(13),좌표없음,place,38.1029452459711,127.193803237452,확인,지장산계곡,12543189,"화장실명""지장산 계곡(13)"" — 카카오·네이버가 같은 시설로 확인(60m 차이)"
WC004227,지장산 계곡(12),좌표없음,place,38.1029452459711,127.193803237452,확인,지장산계곡,12543189,"화장실명""지장산 계곡(12)"" — 카카오·네이버가 같은 시설로 확인(60m 차이)"
WC004186,관인면사무소,좌표없음,place,38.1577991234686,127.251198061908,확인,관인면사무소,10151128,"화장실명""관인면사무소"" — 카카오·네이버가 같은 시설로 확인(44m 차이)"
WC004185,왕방산공중화장실,좌표없음,place,37.89577221381719,127.1555970973006,확인,왕방산,8023960,"화장실명""왕방산공중화장실"" — 카카오·네이버가 같은 시설로 확인(0m 차이)"
WC004170,원조파주골순두부(관음산),좌표없음,place,38.0277674632853,127.278849231803,확인,원조파주골순두부,10888172,"화장실명""원조파주골순두부(관음산)"" — 카카오·네이버가 같은 시설로 확인(2m 차이)"
WC003178,느루소공원공영,좌표없음,place,37.3731506,126.9543273,추정,느루소공원공영주차장,,"화장실명""느루소공원공영"" — 네이버에서만 찾음(이름 유사 0.82) — 정확하지 않을 수 있음"
WC003135,최경환성지 앞 공중화장실,좌표없음,place,37.3712043,126.9048721,추정,최경환성지,,"화장실명""최경환성지 앞 공중화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC007517,남부공원(제26호완충녹지),좌표없음,place,35.3322377,129.0229642,추정,남부공원,,"화장실명""남부공원(제26호완충녹지)"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC003848,천향보건진료소,좌표없음,place,36.7269178193168,128.490903381448,확인,천향보건진료소,25778202,"화장실명""천향보건진료소"" — 카카오·네이버가 같은 시설로 확인(7m 차이)"
WC000993,하늘자락공중화장실,좌표없음,place,36.74485382975804,128.38534690578987,추정,하늘자락공원,498522367,"화장실명""하늘자락공중화장실"" — 카카오에서만 찾음(이름 유사 0.80) — 정확하지 않을 수 있음"
WC000990,명봉사계곡 공중화장실,좌표없음,place,36.7762211,128.3768849,추정,명봉사계곡,,"화장실명""명봉사계곡 공중화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC005808,서생포왜성주차장,좌표없음,place,35.3835992266399,129.337202391077,확인,서생포왜성 주차장,652838784,"화장실명""서생포왜성주차장"" — 카카오·네이버가 같은 시설로 확인(1m 차이)"
WC006871,시비공원 공중화장실,좌표없음,place,36.56495874421848,127.92362436222353,확인,속리산 시비공원,26292933,"화장실명""시비공원 공중화장실"" — 카카오·네이버가 같은 시설로 확인(39m 차이)"
WC006832,경천대 이색조각공원 화장실,좌표없음,place,36.4560136754727,128.246394555603,확인,경천대국민관광지 이색조각공원,18598252,"화장실명""경천대 이색조각공원 화장실"" — 카카오·네이버가 같은 시설로 확인(66m 차이)"
WC006831,경천대 무우정 화장실,좌표없음,place,36.4580145,128.2464609,추정,경천대국민관광지무우정,,"화장실명""경천대 무우정 화장실"" — 네이버에서만 찾음(이름 유사 0.71) — 정확하지 않을 수 있음"
WC006729,버스정류장 간이화장실,좌표없음,place,36.5682978601863,128.175724137745,확인,함창버스정류장,18166622,"화장실명""버스정류장 간이화장실"" — 카카오·네이버가 같은 시설로 확인(7m 차이)"
WC006719,중소교 간이화장실,좌표없음,place,36.522204936301364,128.1102919452313,확인,중소교,15152853,"화장실명""중소교 간이화장실"" — 카카오·네이버가 같은 시설로 확인(1m 차이)"
WC006671,화서터미널,좌표없음,place,36.44372495499139,127.94871009157224,확인,화령공용버스터미널,8655014,"화장실명""화서터미널"" — 카카오·네이버가 같은 시설로 확인(6m 차이)"
WC006627,보미저수지,좌표없음,place,36.36570297275783,127.9196480674708,확인,보미저수지,15148891,"화장실명""보미저수지"" — 카카오·네이버가 같은 시설로 확인(93m 차이)"
WC003416,상궁저수지 공중화장실(유원지),좌표없음,place,36.52180018421543,127.65240539431147,확인,상궁저수지,15148895,"화장실명""상궁저수지 공중화장실(유원지)"" — 카카오·네이버가 같은 시설로 확인(94m 차이)"
WC002710,GS칼텍스㈜삼성로점,좌표없음,place,37.5117132,127.053604,추정,GS칼텍스삼성로점 개방화장실,,"화장실명""GS칼텍스㈜삼성로점"" — 네이버에서만 찾음(이름 유사 0.95) — 정확하지 않을 수 있음"
WC002682,SK리더스뷰,좌표없음,place,37.5592013,126.9808786,추정,SK리더스뷰,,"화장실명""SK리더스뷰"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC002560,율현4공원,좌표없음,place,37.4725132,127.115249,추정,율현공원,,"화장실명""율현4공원"" — 네이버에서만 찾음(이름 유사 0.89) — 정확하지 않을 수 있음"
WC002559,율현3공원,좌표없음,place,37.4725132,127.115249,추정,율현공원,,"화장실명""율현3공원"" — 네이버에서만 찾음(이름 유사 0.89) — 정확하지 않을 수 있음"
WC002552,대치지구대,좌표없음,place,37.4948812,127.0626222,추정,대치지구대,,"화장실명""대치지구대"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC002491,포이근린공원(출발마당),좌표없음,place,37.4788929,127.0467999,추정,포이근린공원,,"화장실명""포이근린공원(출발마당)"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008262,성주빌딩 화장실,좌표없음,place,35.1987921,128.711013,추정,성주빌딩,,"화장실명""성주빌딩 화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008260,삼정자빌딩 화장실,좌표없음,place,35.1984299,128.711432,추정,삼정자빌딩,,"화장실명""삼정자빌딩 화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008219,충혼탑,좌표없음,place,35.2302247,128.6571951,추정,충혼탑,,"화장실명""충혼탑"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008214,국립농산물품질관리원경남지원,좌표없음,place,35.2358509,128.687662,추정,국립농산물품질관리원 경남지원,,"화장실명""국립농산물품질관리원경남지원"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008203,창원두대우체국,좌표없음,place,35.2350878,128.6507129,추정,창원두대동우체국,,"화장실명""창원두대우체국"" — 네이버에서만 찾음(이름 유사 0.93) — 정확하지 않을 수 있음"
WC008166,산호동 우체국,좌표없음,place,35.2172143,128.5794507,추정,산호동우체국입구,,"화장실명""산호동 우체국"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008159,경남청사관리소(출입국동),좌표없음,place,35.19477,128.573018,추정,경남청사관리소 출입국동 주차장,,"화장실명""경남청사관리소(출입국동)"" — 네이버에서만 찾음(이름 유사 0.67) — 정확하지 않을 수 있음"
WC008158,경남청사관리소(본관1층),좌표없음,place,35.19477,128.573018,추정,경남청사관리소 출입국동 주차장,,"화장실명""경남청사관리소(본관1층)"" — 네이버에서만 찾음(이름 유사 0.67) — 정확하지 않을 수 있음"
WC008156,진해 군항마을 역사관,좌표없음,place,35.1495783,128.6588994,추정,진해군항마을역사관,,"화장실명""진해 군항마을 역사관"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008082,경남지방중소벤처기업청 남녀 화장실,좌표없음,place,35.2320848,128.687862,추정,경남지방중소벤처기업청,,"화장실명""경남지방중소벤처기업청 남녀 화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008071,창원교육지원청 본관 화장실,좌표없음,place,35.2330509,128.6887869,추정,창원교육지원청,,"화장실명""창원교육지원청 본관 화장실"" — 네이버에서만 찾음(이름 유사 0.88) — 정확하지 않을 수 있음"
WC008063,창원보건소,좌표없음,place,35.2279909,128.6856084,추정,창원시창원보건소,,"화장실명""창원보건소"" — 네이버에서만 찾음(이름 유사 0.77) — 정확하지 않을 수 있음"
WC008062,경상남도교육청 화장실,좌표없음,place,35.2344765,128.6880214,추정,경상남도교육청,,"화장실명""경상남도교육청 화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008050,창원경륜공단 옥외화장실,좌표없음,place,35.2320818,128.6680029,추정,창원경륜공단 옥외화장실,,"화장실명""창원경륜공단 옥외화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008047,명서주민복지회관화장실,좌표없음,place,35.2431361,128.6421968,추정,명서주민복지회관,,"화장실명""명서주민복지회관화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008044,창원문화원,좌표없음,place,35.2355948,128.6836846,추정,창원문화원,,"화장실명""창원문화원"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008043,경상남도교육청 제2청사 화장실,좌표없음,place,35.2365369,128.6884503,추정,경상남도교육청제2청사,,"화장실명""경상남도교육청 제2청사 화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008042,용호주유소 화장실,좌표없음,place,35.2356558,128.6867429,추정,SK엔크린 용호주유소,,"화장실명""용호주유소 화장실"" — 네이버에서만 찾음(이름 유사 0.67) — 정확하지 않을 수 있음"
WC008040,신월민원센터 화장실,좌표없음,place,35.2276777,128.6925434,추정,신월민원센터,,"화장실명""신월민원센터 화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008039,신월지구대 화장실,좌표없음,place,35.227618,128.6926499,추정,신월지구대,,"화장실명""신월지구대 화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008036,동남지방통계청 창원사무소 1층 화장실,좌표없음,place,35.2346658,128.6915907,추정,동남지방통계청창원사무소 1층,,"화장실명""동남지방통계청 창원사무소 1층 화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC008034,창원중부경찰서,좌표없음,place,35.2284723,128.6860493,추정,경남창원중부경찰서,,"화장실명""창원중부경찰서"" — 네이버에서만 찾음(이름 유사 0.88) — 정확하지 않을 수 있음"
WC008017,늘푸른전당,좌표없음,place,35.2301517,128.653027,추정,늘푸른전당사거리,,"화장실명""늘푸른전당"" — 네이버에서만 찾음(이름 유사 0.77) — 정확하지 않을 수 있음"
WC007912,국제주유소,좌표없음,place,35.2578435,128.8652776,추정,S-OIL 차비누 국제주유소,,"화장실명""국제주유소"" — 네이버에서만 찾음(이름 유사 0.56) — 정확하지 않을 수 있음"
WC007906,내서도서관,좌표없음,place,35.232743,128.501238,추정,내서도서관,,"화장실명""내서도서관"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC007902,엔크린주유소 화장실,좌표없음,place,35.1305645,128.7089042,추정,SK엔크린 장전주유소,,"화장실명""엔크린주유소 화장실"" — 네이버에서만 찾음(이름 유사 0.75) — 정확하지 않을 수 있음"
WC002954,아라동행정복지센터(임시청사),좌표없음,place,37.594073,126.7155932,추정,아라동행정복지센터 개방화장실,,"화장실명""아라동행정복지센터(임시청사)"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC006584,광한루원 서문,좌표없음,place,35.403137579784,127.378269535369,추정,광한루원 서문,1150836205,"화장실명""광한루원 서문"" — 카카오에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC006583,광한루원 정문,좌표없음,place,35.4023883862665,127.380342220683,확인,광한루원 정문,2024037066,"화장실명""광한루원 정문"" — 카카오·네이버가 같은 시설로 확인(5m 차이)"
WC006582,광한루원 주차장,좌표없음,place,35.40166974013739,127.37842780317781,확인,광한루원 주차장,20513601,"화장실명""광한루원 주차장"" — 카카오·네이버가 같은 시설로 확인(20m 차이)"
WC006581,광한루원 춘향관,좌표없음,place,35.4019960753285,127.37898414915,추정,광한루원 춘향관,18118812,"화장실명""광한루원 춘향관"" — 카카오에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC004879,상도1동 공중화장실,좌표없음,place,37.4981,126.953089,추정,상도1동주민센터,,"화장실명""상도1동 공중화장실"" — 네이버에서만 찾음(이름 유사 0.67) — 정확하지 않을 수 있음"
