운영기관,노선,역명,화장실행,출처,원본위도,원본경도,주소,위도,경도,좌표출처,카카오장소
서울교통공사,2호선,용두,4,서울교통공사,37.574062,127.038276,서울특별시 동대문구 천호대로 지하129(용두동),37.5740621283646,127.038275698211,카카오,용두역 2호선
서울교통공사,2호선,을지로3가,1,서울교통공사,37.566489,126.996528,서울특별시 중구 을지로 지하106(을지로3가),37.56629149790628,126.99098443539428,카카오,을지로3가역 2호선
서울교통공사,2호선,을지로4가,1,서울교통공사,37.565718,127.008485,서울특별시 중구 을지로 지하178(을지로4가),37.5666405038268,126.997632059113,카카오,을지로4가역 2호선
서울교통공사,2호선,을지로입구,1,서울교통공사,37.566171,126.990203,서울특별시 중구 을지로 지하42(을지로1가),37.566035517712955,126.9821953112953,카카오,을지로입구역 2호선
서울교통공사,2호선,이대,1,서울교통공사,37.518294,126.853619,서울특별시 마포구 신촌로 지하180(염리동),37.556814718869,126.94642954546576,카카오,이대역 2호선
서울교통공사,2호선,잠실,1,서울교통공사,37.513311,127.100231,서울특별시 송파구 올림픽로 지하265(신천동),37.51331105877401,127.10023101886318,카카오,잠실역 2호선
서울교통공사,2호선,잠실나루,1,서울교통공사,37.520712,127.103809,서울특별시 송파구 오금로 20(신천동),37.5207124124456,127.103808749487,카카오,잠실나루역 2호선
서울교통공사,2호선,잠실새내,1,서울교통공사,37.511626,127.086314,서울특별시 송파구 올림픽로 지하140(잠실동),37.5116263587296,127.086314327913,카카오,잠실새내역 2호선
서울교통공사,2호선,종합운동장,2,서울교통공사,37.511145,127.073849,서울특별시 송파구 올림픽로 지하23(잠실동),37.5111446632705,127.073849447402,카카오,종합운동장역 2호선
서울교통공사,2호선,충정로,1,서울교통공사,37.525656,126.896614,서울특별시 서대문구 서소문로 지하17(충정로3가),37.56042867918723,126.96303964820936,카카오,충정로역 5호선
서울교통공사,2호선,한양대,1,서울교통공사,37.547177,127.04738,서울특별시 성동구 왕십리로 206(행당동),37.5557159860408,127.043639802768,카카오,한양대역 2호선
서울교통공사,2호선,합정,1,서울교통공사,37.549913,126.914454,서울특별시 마포구 양화로 지하55(서교동),37.54991315995173,126.91445406513526,카카오,합정역 2호선
서울교통공사,2호선,홍대입구,1,서울교통공사,37.514401,126.882685,서울특별시 마포구 양화로 지하160(동교동),37.5568707448873,126.923778562273,카카오,홍대입구역 2호선
서울교통공사,3호선,가락시장,2,서울교통공사,37.492249,127.117642,서울특별시 송파구 송파대로 지하257(가락동),37.4930992522183,127.118262745146,카카오,가락시장역 8호선
서울교통공사,3호선,경복궁,1,서울교통공사,37.571196,126.991959,서울특별시 종로구 사직로 지하130(적선동),37.5758061234865,126.973691352767,카카오,경복궁역 3호선
서울교통공사,3호선,경찰병원,2,서울교통공사,37.496005,127.124482,서울특별시 송파구 중대로 지하149(가락동),37.4960049150853,127.124482397777,카카오,경찰병원역 3호선
서울교통공사,3호선,교대,1,서울교통공사,37.484761,127.033371,서울특별시 서초구 서초대로 지하294(서초동),37.4927431676548,127.013867969161,카카오,교대역 3호선
서울교통공사,3호선,구파발,1,서울교통공사,37.600702,126.936005,서울특별시 은평구 진관2로 지하15-25 (진관동),37.6364357889145,126.918852820009,카카오,구파발역 3호선
서울교통공사,3호선,금호,1,서울교통공사,37.548261,127.015829,서울특별시 성동구 동호로 지하104(금호동4가),37.548260922874086,127.01582916945283,카카오,금호역 3호선
서울교통공사,3호선,남부터미널,1,서울교통공사,37.486941,127.046621,서울특별시 서초구 서초중앙로 지하31(서초동),37.4851996335293,127.01620028391,카카오,남부터미널역 3호선
서울교통공사,3호선,녹번,1,서울교통공사,37.574301,126.955918,서울특별시 은평구 통일로 지하602-1(녹번동),37.6008067681825,126.935828008217,카카오,녹번역 3호선
서울교통공사,3호선,대청,1,서울교통공사,37.48735,127.101842,서울특별시 강남구 일원로 지하2(일원동),37.49370832148055,127.07952812085006,카카오,대청역 3호선
서울교통공사,3호선,대치,1,서울교통공사,37.493686,127.079479,서울특별시 강남구 남부순환로 지하2952(대치동),37.4944966528582,127.063203409529,카카오,대치역 3호선
서울교통공사,3호선,도곡,1,서울교통공사,37.496679,127.071705,서울특별시 강남구 남부순환로 지하2814(도곡동),37.49097398162934,127.05549883514037,카카오,도곡역 3호선
서울교통공사,3호선,독립문,1,서울교통공사,37.574466,126.957914,서울특별시 서대문구 통일로 지하247(현저동),37.57446627898665,126.95791371132584,카카오,독립문역 3호선
서울교통공사,3호선,동대입구,1,서울교통공사,37.559056,127.005316,서울특별시 중구 동호로 지하256(장충동2가),37.55905581925076,127.00531600900922,카카오,동대입구역 3호선
서울교통공사,3호선,매봉,1,서울교통공사,37.494543,127.063426,서울특별시 강남구 남부순환로 지하2744(도곡동),37.4869394661317,127.046711448388,카카오,매봉역 3호선
서울교통공사,3호선,무악재,1,서울교통공사,37.576696,126.985804,서울특별시 서대문구 통일로 지하361(홍제동),37.5825632263526,126.950230954136,카카오,무악재역 3호선
서울교통공사,3호선,불광,1,서울교통공사,37.582361,126.950438,서울특별시 은평구 통일로 지하723-1(대조동),37.6100477979795,126.930315826401,카카오,불광역 3호선
서울교통공사,3호선,수서,1,서울교통공사,37.48756,127.10241,서울특별시 강남구 광평로 지하270(수서동),37.48549612670822,127.10437056849396,카카오,수서역
서울교통공사,3호선,신사,1,서울교통공사,37.494847,127.017286,서울특별시 강남구 도산대로 지하102(신사동),37.51643597531432,127.02030856272764,카카오,신사역 3호선
서울교통공사,3호선,안국,1,서울교통공사,37.566412,126.994185,서울특별시 종로구 율곡로 지하62(안국동),37.57650192060523,126.98542143228659,카카오,안국역 3호선
서울교통공사,3호선,압구정,1,서울교통공사,37.513082,127.011857,서울특별시 강남구 압구정로 지하172(신사동),37.52649127416921,127.02850865895756,카카오,압구정역 3호선
서울교통공사,3호선,약수,1,서울교통공사,37.569744,127.046945,서울특별시 중구 다산로 지하122(신당동),37.5545053994984,127.010891666957,카카오,약수역 3호선
서울교통공사,3호선,양재,1,서울교통공사,37.490825,127.055306,서울특별시 서초구 남부순환로 지하2585(서초동),37.48457681195669,127.03416413380752,카카오,양재역 3호선
서울교통공사,3호선,연신내,1,서울교통공사,37.588672,126.944227,서울특별시 은평구 통일로 지하849(갈현동),37.61920414913163,126.92110296894133,카카오,연신내역 3호선
서울교통공사,3호선,오금,2,서울교통공사,37.502322,127.128483,서울특별시 송파구 오금로 지하321(오금동),37.5021388575469,127.127953219596,카카오,오금역 5호선
서울교통공사,3호선,옥수,2,서울교통공사,37.541566,127.017394,서울특별시 성동구 동호로 21(옥수동),37.5415662783673,127.017393782846,카카오,옥수역 3호선
서울교통공사,3호선,을지로3가,1,서울교통공사,37.548038,127.015883,서울특별시 중구 을지로 지하106(을지로3가),37.56629149790628,126.99098443539428,카카오,을지로3가역 2호선
서울교통공사,3호선,일원,1,서울교통공사,37.483989,127.08413,서울특별시 강남구 일원로 지하121(일원동),37.4839886684666,127.084129757128,카카오,일원역 3호선
서울교통공사,3호선,잠원,1,서울교통공사,37.486661,127.015218,서울특별시 서초구 잠원로4길 지하46(잠원동),37.5128899169357,127.011419491429,카카오,잠원역 3호선
서울교통공사,3호선,종로3가,1,서울교통공사,37.571563,126.991876,서울특별시 종로구 종로 지하129(종로3가),37.570420844523,126.992153252476,카카오,종로3가역 1호선
서울교통공사,3호선,학여울,1,서울교통공사,37.483953,127.084413,서울특별시 강남구 남부순환로 지하3104(대치동),37.4968851977644,127.071166599707,카카오,학여울역 3호선
서울교통공사,3호선,홍제,2,서울교통공사,37.57582,126.973058,서울특별시 서대문구 통일로 지하440-1(홍제동),37.5887953806088,126.944158007985,카카오,홍제역 3호선
서울교통공사,4호선,길음,1,서울교통공사,37.581893,127.001953,서울특별시 성북구 동소문로 지하248(길음동),37.603394782316634,127.02506019737066,카카오,길음역 4호선
서울교통공사,4호선,남태령,1,서울교통공사,37.588021,127.005797,서울특별시 서초구 과천대로 지하816(방배동),37.4642499558525,126.989085267707,카카오,남태령역 4호선
서울교통공사,4호선,노원,1,서울교통공사,37.639775,127.027208,서울특별시 노원구 상계로 69-1(상계동),37.6563403513278,127.063449137455,카카오,노원역 4호선
서울교통공사,4호선,당고개,2,서울교통공사,37.670217,127.079067,서울특별시 노원구 상계로 305(상계동),37.67021773630595,127.07906662027122,카카오,불암산역 4호선
서울교통공사,4호선,동대문,1,서울교통공사,37.561159,126.994398,서울특별시 종로구 종로 지하302(창신동),37.57166940579655,127.0106338108367,카카오,동대문역 1호선
서울교통공사,4호선,동대문역사문화공원,2,서울교통공사,37.565144,127.007915,서울특별시 중구 을지로 지하279(을지로7가),37.56566440553802,127.00900417014896,카카오,동대문역사문화공원역 2호선
서울교통공사,4호선,동작,1,서울교통공사,37.50298,126.980315,서울특별시 동작구 현충로 257(동작동),37.50294134516106,126.97810272869033,카카오,동작역 9호선
서울교통공사,4호선,명동,1,서울교통공사,37.545528,126.97197,서울특별시 중구 퇴계로 지하126(충무로2가),37.56096526943837,126.98640235001736,카카오,명동역 4호선
서울교통공사,4호선,미아,1,서울교통공사,37.593048,127.016714,서울특별시 강북구 도봉로 지하198(미아동),37.6266544891889,127.026041090189,카카오,미아역 4호선
서울교통공사,4호선,미아사거리,1,서울교통공사,37.492504,126.894962,서울특별시 강북구 도봉로 지하50(미아동),37.61327836400571,127.03008663628454,카카오,미아사거리역 4호선
서울교통공사,4호선,사당,3,서울교통공사,37.477591,126.981698,서울특별시 동작구 남부순환로 지하2089(사당동),37.47656223234824,126.98155858357366,카카오,사당역 2호선
서울교통공사,4호선,삼각지,1,서울교통공사,37.503465,126.979927,서울특별시 용산구 한강대로 지하180(한강로1가),37.5344393447708,126.972922951307,카카오,삼각지역 4호선
서울교통공사,4호선,상계,1,서울교통공사,37.648811,127.034866,서울특별시 노원구 상계로 182(상계동),37.660720544722,127.073421632239,카카오,상계역 4호선
서울교통공사,4호선,서울,1,서울교통공사,37.529364,126.968299,서울특별시 중구 세종대로 지하2(남대문로 5가),37.55332892758497,126.96974961781686,카카오,서울역 공항철도
서울교통공사,4호선,성신여대입구,1,서울교통공사,37.570385,127.009529,서울특별시 성북구 동소문로 지하102(동선동4가),37.59296812939267,127.0171260607647,카카오,성신여대입구역 4호선
서울교통공사,4호선,수유,1,서울교통공사,37.603225,127.024965,서울특별시 강북구 도봉로 지하338(수유동),37.63788539420793,127.02550910860451,카카오,수유역 4호선
서울교통공사,4호선,숙대입구,1,서울교통공사,37.522481,126.973671,서울특별시 용산구 한강대로 지하306(갈월동),37.5445952301115,126.972118127373,카카오,숙대입구역 4호선
서울교통공사,4호선,신용산,1,서울교통공사,37.487514,126.982162,서울특별시 용산구 한강대로 지하112(한강로2가),37.5292591489375,126.967965039183,카카오,신용산역 4호선
서울교통공사,4호선,쌍문,1,서울교통공사,37.615104,127.030046,서울특별시 도봉구 도봉로 지하 486-1(창동),37.6485426057036,127.03465609756,카카오,쌍문역 4호선
서울교통공사,4호선,이촌,1,서울교통공사,37.522373,126.97452,서울특별시 용산구 서빙고로 지하83(용산동5가),37.52241291408466,126.97354382085399,카카오,이촌역 경의중앙선
서울교통공사,4호선,창동,1,서울교통공사,37.629878,127.024714,서울특별시 도봉구 마들로11길 77(창동),37.6533385121404,127.047644999036,카카오,창동역 1호선
서울교통공사,4호선,총신대입구,1,서울교통공사,37.4868,126.982212,서울특별시 동작구 동작대로 지하117(사당동),37.4867995957995,126.982211871752,카카오,총신대입구역 4호선
서울교통공사,4호선,충무로,1,서울교통공사,37.535982,126.971351,서울특별시 중구 퇴계로 지하214(필동2가),37.56139658395457,126.99414960395544,카카오,충무로역 3호선
서울교통공사,4호선,한성대입구,1,서울교통공사,37.588425,127.006018,서울특별시 성북구 삼선교로 지하1(삼선동1가),37.58842461354086,127.00601781685579,카카오,한성대입구역 4호선
서울교통공사,4호선,혜화,1,서울교통공사,37.582044,127.01945,서울특별시 종로구 대학로 지하120(명륜4가),37.58204391787134,127.00194500977393,카카오,혜화역 4호선
서울교통공사,4호선,회현,1,서울교통공사,37.534394,126.973014,서울특별시 중구 퇴계로 지하54(남창동),37.55876114587941,126.9784372569283,카카오,회현역 4호선
서울교통공사,5호선,강동,1,서울교통공사,37.53594,127.1299,서울특별시 강동구 천호대로 지하1097(천호동),37.5358819145235,127.132396300314,카카오,강동역 5호선
서울교통공사,5호선,강일,2,서울교통공사,37.55758,127.17588,서울특별시 강동구 고덕로 지하456(강일동),37.5574259795986,127.175680183486,카카오,강일역 5호선
서울교통공사,5호선,개롱,1,서울교통공사,37.498162,127.132471,서울특별시 송파구 오금로 지하402(가락동),37.497968278388235,127.13507959838425,카카오,개롱역 5호선
서울교통공사,5호선,개화산,1,서울교통공사,37.572455,126.80465,서울특별시 강서구 양천로 22(방화동),37.5725371505293,126.806814314979,카카오,개화산역 5호선
서울교통공사,5호선,거여,1,서울교통공사,37.494249,127.13979,서울특별시 송파구 오금로 지하499(거여동),37.4933304500736,127.143773841911,카카오,거여역 5호선
서울교통공사,5호선,고덕,1,서울교통공사,37.555051,127.151921,서울특별시 강동구 고덕로 지하253(고덕동),37.55504766830918,127.15416500963447,카카오,고덕역 5호선
서울교통공사,5호선,공덕,1,서울교통공사,37.544542,126.951451,서울특별시 마포구 마포대로 지하100(공덕동),37.5445416897534,126.951451177648,카카오,공덕역 5호선
서울교통공사,5호선,광나루,1,서울교통공사,37.545332,127.101417,서울특별시 광진구 아차산로 지하571(광장동),37.5452991715677,127.103521464507,카카오,광나루역 5호선
서울교통공사,5호선,광화문,1,서울교통공사,37.568666,126.969794,서울특별시 종로구 세종대로 지하172(세종로),37.57164860977568,126.97642427981408,카카오,광화문역 5호선
서울교통공사,5호선,군자,1,서울교통공사,37.557336,127.0774,서울특별시 광진구 천호대로 지하550(능동),37.557151488837924,127.0795106156054,카카오,군자역 5호선
서울교통공사,5호선,굽은다리,1,서울교통공사,37.545539,127.140717,서울특별시 강동구 양재대로 지하1572(명일동),37.54551759022203,127.14288387331297,카카오,굽은다리역 5호선
서울교통공사,5호선,길동,1,서울교통공사,37.537769,127.137803,서울특별시 강동구 양재대로 지하1480(길동),37.5378264874159,127.140021295948,카카오,길동역 5호선
서울교통공사,5호선,김포공항,2,서울교통공사,37.5621,126.801257,서울특별시 강서구 하늘길 지하77(방화동),37.56196757232288,126.80191361988808,카카오,김포공항역 9호선
서울교통공사,5호선,까치산,1,서울교통공사,37.531768,126.844517,서울특별시 강서구 강서로 지하54(화곡동),37.5322306724471,126.846444264065,카카오,까치산역 5호선
서울교통공사,5호선,답십리,1,서울교통공사,37.567072,127.050193,서울특별시 성동구 천호대로 지하300(용답동),37.56697480965114,127.05256127651293,카카오,답십리역 5호선
서울교통공사,5호선,동대문역사문화공원,1,서울교통공사,37.565102,127.005576,서울특별시 중구 을지로 지하279(을지로7가),37.56566440553802,127.00900417014896,카카오,동대문역사문화공원역 2호선
서울교통공사,5호선,둔촌동,1,서울교통공사,37.527657,127.134042,서울특별시 강동구 양재대로 지하1369(둔촌동),37.52765684247226,127.13621464981398,카카오,둔촌동역 5호선
서울교통공사,5호선,마곡,1,서울교통공사,37.561084,126.823603,서울특별시 강서구 공항대로 지하163(마곡동),37.56022863776301,126.82469691791624,카카오,마곡역 5호선
서울교통공사,5호선,마장,1,서울교통공사,37.566127,127.040776,서울특별시 성동구 마장로 지하296(마장동),37.5661389565959,127.042984855663,카카오,마장역 5호선
서울교통공사,5호선,마천,1,서울교통공사,37.49502,127.150601,서울특별시 송파구 마천로57길 지하7(마천동),37.4950381629493,127.152859864985,카카오,마천역 5호선
서울교통공사,5호선,마포,1,서울교통공사,37.539705,126.943851,서울특별시 마포구 마포대로 지하33(도화동),37.53955402908912,126.94586257221307,카카오,마포역 5호선
서울교통공사,5호선,명일,1,서울교통공사,37.55131,127.141825,서울특별시 강동구 양재대로 지하1632(명일동),37.5513978958277,127.14404374474,카카오,명일역 5호선
서울교통공사,5호선,목동,1,서울교통공사,37.526072,126.862112,서울특별시 양천구 오목로 지하245(목동),37.526135115923466,126.86462527157516,카카오,목동역 5호선
서울교통공사,5호선,미사,2,서울교통공사,37.563355,127.192636,경기도 하남시 미사강변동로 지하90(망월동),37.562991348199,127.192490980441,카카오,미사역 5호선
서울교통공사,5호선,발산,1,서울교통공사,37.558678,126.837736,서울특별시 강서구 공항대로 지하267(마곡동),37.558677743241596,126.83773640693936,카카오,발산역 5호선
서울교통공사,5호선,방이,1,서울교통공사,37.508559,127.123771,서울특별시 송파구 양재대로 지하1127(방이동),37.5087506251989,127.126096046986,카카오,방이역 5호선
서울교통공사,5호선,방화,1,서울교통공사,37.577622,126.810637,서울특별시 강서구 금낭화로 지하132(방화동),37.5776031994404,126.812819296675,카카오,방화역 5호선
서울교통공사,5호선,상일동,1,서울교통공사,37.557055,127.166995,서울특별시 강동구 고덕로 지하359(상일동),37.5566778757215,127.165905758209,카카오,상일동역 5호선
서울교통공사,5호선,서대문,1,서울교통공사,37.56577,126.964461,서울특별시 종로구 통일로 지하126(평동),37.56575193662503,126.96663755850754,카카오,서대문역 5호선
서울교통공사,5호선,송정,1,서울교통공사,36.344485,126.875648,서울특별시 강서구 공항대로 지하33(공항동),37.5611612387718,126.812430347154,카카오,송정역 5호선
서울교통공사,5호선,신금호,1,서울교통공사,37.554468,127.018605,서울특별시 성동구 금호로 지하154(금호동2가),37.55447619249223,127.02049316578315,카카오,신금호역 5호선
서울교통공사,5호선,신길,1,서울교통공사,37.517346,126.914221,서울특별시 영등포구 경인로114가길 지하9(영등포동1가),37.51678703217714,126.91836721069228,카카오,신길역 1호선
서울교통공사,5호선,신정,1,서울교통공사,37.524977,126.853975,서울특별시 양천구 오목로 지하179(신정동),37.5250276134139,126.856097474225,카카오,신정역 5호선
서울교통공사,5호선,아차산,1,서울교통공사,37.551959,127.087363,서울특별시 광진구 천호대로 지하657(능동),37.55224917071854,127.08956495447913,카카오,아차산역 5호선
서울교통공사,5호선,애오개,1,서울교통공사,37.55359,126.95455,서울특별시 마포구 마포대로 지하210(아현동),37.5534131497489,126.956669363197,카카오,애오개역 5호선
서울교통공사,5호선,양평,1,서울교통공사,37.509109,127.049088,서울특별시 영등포구 양산로 지하21(양평동2가),37.5255796429707,126.886419282885,카카오,양평역 5호선
서울교통공사,5호선,여의나루,1,서울교통공사,37.527141,126.930621,서울특별시 영등포구 여의동로 지하343(여의도동),37.5271469489465,126.93298596744,카카오,여의나루역 5호선
서울교통공사,5호선,여의도,1,서울교통공사,37.52157,126.922123,서울특별시 영등포구 여의나루로 지하40(여의도동),37.5217753947299,126.924397990207,카카오,여의도역 5호선
서울교통공사,5호선,영등포구청,1,서울교통공사,37.526714,126.893067,서울특별시 영등포구 당산로 지하121(당산동3가),37.5258305311402,126.89667739939,카카오,영등포구청역 2호선
서울교통공사,5호선,영등포시장,1,서울교통공사,37.521638,126.902798,서울특별시 영등포구 양산로 지하200(영등포동5가),37.522709383885,126.905179566968,카카오,영등포시장역 5호선
서울교통공사,5호선,오금,1,서울교통공사,37.502234,127.126165,서울특별시 송파구 오금로 지하321(오금동),37.5021388575469,127.127953219596,카카오,오금역 5호선
서울교통공사,5호선,오목교,1,서울교통공사,37.524553,126.872861,서울특별시 양천구 오목로 지하342(목동),37.5245340839144,126.875307312696,카카오,오목교역 5호선
서울교통공사,5호선,올림픽공원,1,서울교통공사,37.516628,127.128901,서울특별시 송파구 양재대로 지하1233(방이동),37.5163389870117,127.130963675401,카카오,올림픽공원역 5호선
서울교통공사,5호선,왕십리,1,서울교통공사,37.56204,127.037331,서울특별시 성동구 왕십리로 지하300(행당동),37.561268363317176,127.03710337610202,카카오,왕십리역 2호선
서울교통공사,5호선,우장산,1,서울교통공사,37.548816,126.836326,서울특별시 강서구 강서로 지하262(화곡동),37.54881618721654,126.83632627213518,카카오,우장산역 5호선
서울교통공사,5호선,을지로4가,1,서울교통공사,37.567015,126.995642,서울특별시 중구 을지로 지하178(을지로4가),37.5666405038268,126.997632059113,카카오,을지로4가역 2호선
서울교통공사,5호선,장한평,1,서울교통공사,37.561472,127.062468,서울특별시 동대문구 천호대로 지하405(장안동),37.5616038910656,127.06370373106944,카카오,장한평역 5호선
서울교통공사,5호선,종로3가,1,서울교통공사,37.5715,126.989059,서울특별시 종로구 종로 지하129(종로3가),37.570420844523,126.992153252476,카카오,종로3가역 1호선
서울교통공사,5호선,천호,1,서울교통공사,37.538462,127.122905,서울특별시 강동구 천호대로 지하997(천호동),37.5385112120297,127.12392845044,카카오,천호역 5호선
서울교통공사,5호선,충정로,1,서울교통공사,37.560055,126.961483,서울특별시 서대문구 서소문로 지하17(충정로3가),37.56042867918723,126.96303964820936,카카오,충정로역 5호선
서울교통공사,5호선,하남검단산,1,서울교통공사,37.53996,127.22263,경기도 하남시 대청로 지하100(창우동),37.5398032640088,127.223219337317,카카오,하남검단산역 5호선
서울교통공사,5호선,하남시청,1,서울교통공사,37.54172,127.20676,경기도 하남시 하남대로 지하820(덕풍동),37.5419775122576,127.206298162203,카카오,하남시청역 5호선
서울교통공사,5호선,하남풍산,1,서울교통공사,37.552026,127.203768,경기도 하남시 덕풍서로 지하50(덕풍동),37.5522898049699,127.204006631381,카카오,하남풍산역 5호선
서울교통공사,5호선,행당,1,서울교통공사,37.557364,127.029512,서울특별시 성동구 행당로 지하89(행당동),37.5573637818732,127.029511840513,카카오,행당역 5호선
서울교통공사,5호선,화곡,1,서울교통공사,37.541578,126.838247,서울특별시 강서구 화곡로 지하168(화곡동),37.5416507925709,126.840455026335,카카오,화곡역 5호선
서울교통공사,6호선,고려대,1,서울교통공사,37.590401,127.03367,서울특별시 성북구 종암로 지하1(종암동),37.59044191064368,127.03630828564728,카카오,고려대역 6호선
서울교통공사,6호선,공덕,1,서울교통공사,37.54322,126.949387,서울특별시 마포구 마포대로 지하100(공덕동),37.5445416897534,126.951451177648,카카오,공덕역 5호선
서울교통공사,6호선,광흥창,1,서울교통공사,37.547478,126.929666,서울특별시 마포구 독막로 지하165(창전동),37.54748648317645,126.93202965599583,카카오,광흥창역 6호선
서울교통공사,6호선,구산,1,서울교통공사,37.611025,126.915399,서울특별시 은평구 연서로 지하137-1(구산동),37.61124669148435,126.91725947715172,카카오,구산역 6호선
서울교통공사,6호선,녹사평,1,서울교통공사,37.534945,126.983163,서울특별시 용산구 녹사평대로 지하195(용산동4가),37.5347227952064,126.9865496751,카카오,녹사평역 6호선
서울교통공사,6호선,대흥,1,서울교통공사,37.547674,126.940143,서울특별시 마포구 대흥로 지하85(대흥동),37.5476479056751,126.942473188734,카카오,대흥역 6호선
서울교통공사,6호선,독바위,1,서울교통공사,37.618387,126.930848,서울특별시 은평구 불광로 지하129-1(불광동),37.6184141599944,126.933053652461,카카오,독바위역 6호선
서울교통공사,6호선,돌곶이,1,서울교통공사,37.610493,127.054214,서울특별시 성북구 화랑로 지하243(석관동),37.61054501416126,127.0564381246322,카카오,돌곶이역 6호선
서울교통공사,6호선,동묘앞,1,서울교통공사,37.572729,127.013819,서울특별시 종로구 종로 359(숭인동),37.5732166600283,127.016364227103,카카오,동묘앞역 1호선
서울교통공사,6호선,디지털미디어시티,2,서울교통공사,37.577964,126.898232,서울특별시 은평구 수색로 지하175(증산동),37.57601374718818,126.90127778415635,카카오,디지털미디어시티역 6호선
서울교통공사,6호선,마포구청,2,서울교통공사,37.563418,126.901283,서울특별시 마포구 월드컵로 지하190(성산동),37.5634871865932,126.903425598797,카카오,마포구청역 6호선
서울교통공사,6호선,망원,1,서울교통공사,37.555757,126.907718,서울특별시 마포구 월드컵로 지하77(망원동),37.5560826563712,126.910094329982,카카오,망원역 6호선
서울교통공사,6호선,버티고개,1,서울교통공사,37.547892,127.004934,서울특별시 중구 다산로 지하38(신당동),37.5478275106099,127.006730866101,카카오,버티고개역 6호선
서울교통공사,6호선,보문,1,서울교통공사,37.58533,127.017202,서울특별시 성북구 보문로 지하116(보문동1가),37.585541696968,127.020003515933,카카오,보문역 6호선
서울교통공사,6호선,봉화산,1,서울교통공사,37.699655,127.050087,서울특별시 중랑구 신내로 지하232(신내동),37.617350836302734,127.09136011564394,카카오,봉화산역 6호선
서울교통공사,6호선,불광,1,서울교통공사,37.610098,126.928007,서울특별시 은평구 통일로 지하723-1(대조동),37.6100477979795,126.930315826401,카카오,불광역 3호선
서울교통공사,6호선,삼각지,1,서울교통공사,37.53563,126.974797,서울특별시 용산구 한강대로 지하180(한강로1가),37.5344393447708,126.972922951307,카카오,삼각지역 4호선
서울교통공사,6호선,상수,1,서울교통공사,37.547703,126.920759,서울특별시 마포구 독막로 지하85(상수동),37.54776618366393,126.92242989321456,카카오,상수역 6호선
서울교통공사,6호선,상월곡,1,서울교통공사,37.6066,127.046673,서울특별시 성북구 화랑로 지하157(상월곡동),37.6065588265169,127.048829192974,카카오,상월곡역 6호선
서울교통공사,6호선,새절,1,서울교통공사,37.591014,126.911393,서울특별시 은평구 증산로 지하400(신사동),37.5908600479967,126.913580663181,카카오,새절역 6호선
서울교통공사,6호선,석계,2,서울교통공사,37.615233,127.064155,서울특별시 노원구 화랑로 지하 347-1(월계동),37.61500552731744,127.06568946412851,카카오,석계역 1호선
서울교통공사,6호선,신당,1,서울교통공사,37.565671,127.017279,서울특별시 중구 퇴계로 지하431-1(신당동),37.5656730531732,127.019477533278,카카오,신당역 2호선
서울교통공사,6호선,안암,2,서울교통공사,37.587422,127.029258,서울특별시 성북구 고려대로 지하89(안암동5가),37.586307417971,127.029233420248,카카오,안암역 6호선
서울교통공사,6호선,약수,1,서울교통공사,37.553465,127.009158,서울특별시 중구 다산로 지하122(신당동),37.5545053994984,127.010891666957,카카오,약수역 3호선
서울교통공사,6호선,역촌,1,서울교통공사,37.60515,126.919893,서울특별시 은평구 서오릉로 지하63(녹번동),37.60622745935512,126.9228437430386,카카오,역촌역 6호선
서울교통공사,6호선,연신내,1,서울교통공사,37.618812,126.918653,서울특별시 은평구 통일로 지하849(갈현동),37.61920414913163,126.92110296894133,카카오,연신내역 3호선
서울교통공사,6호선,월곡,1,서울교통공사,37.601925,127.039341,서울특별시 성북구 월곡로 지하107(하월곡동),37.6018044172918,127.041460725816,카카오,월곡역 6호선
서울교통공사,6호선,월드컵경기장,2,서울교통공사,37.569656,126.896869,서울특별시 마포구 월드컵로 지하240(성산동),37.5696355653344,126.899098148061,카카오,월드컵경기장역 6호선
서울교통공사,6호선,응암,1,서울교통공사,37.598472,126.913403,서울특별시 은평구 증산로 지하477(신사동),37.5984928632876,126.9155399209037,카카오,응암역 6호선
서울교통공사,6호선,이태원,1,서울교통공사,37.534533,126.99239,서울특별시 용산구 이태원로 지하177(이태원동),37.5345252050511,126.994333861918,카카오,이태원역 6호선
서울교통공사,6호선,증산,1,서울교통공사,37.583933,126.907497,서울특별시 은평구 증산로 지하306(증산동),37.583746353282,126.909494991105,카카오,증산역 6호선
서울교통공사,6호선,창신,1,서울교통공사,37.579361,127.013092,서울특별시 종로구 지봉로 지하112(창신동),37.57941474393655,127.01529688465331,카카오,창신역 6호선
서울교통공사,6호선,청구,1,서울교통공사,37.557424,127.009814,서울특별시 중구 청구로 지하77(신당동),37.5609165488093,127.014165812912,카카오,청구역 6호선
서울교통공사,6호선,태릉입구,1,서울교통공사,37.62187,127.086099,서울특별시 노원구 동일로 지하 992-1(공릉동),37.618459513199,127.075405300578,카카오,태릉입구역 7호선
서울교통공사,6호선,한강진,1,서울교통공사,37.539518,126.999547,서울특별시 용산구 이태원로 지하287(한남동),37.5397907743775,127.001765135176,카카오,한강진역 6호선
서울교통공사,6호선,합정,1,서울교통공사,37.549575,126.911802,서울특별시 마포구 양화로 지하55(서교동),37.54991315995173,126.91445406513526,카카오,합정역 2호선
